Connection	matching	Soot(1)	OSA(2)	SPOON(4)	JCG(8)	WALA(16)	JDT(64)	IntersectionID
(5249)org.joda.time.format.PeriodFormatterBuilder.clearPrefix()->(1986)java.lang.IllegalStateException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(5251)org.joda.time.format.PeriodFormatterBuilder.append(org.joda.time.format.PeriodPrinter,org.joda.time.format.PeriodParser)->(1612)java.lang.IllegalArgumentException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(5251)org.joda.time.format.PeriodFormatterBuilder.append(org.joda.time.format.PeriodPrinter,org.joda.time.format.PeriodParser)->(5249)org.joda.time.format.PeriodFormatterBuilder.clearPrefix()	6	X	X	X	X	X	X	95
(5251)org.joda.time.format.PeriodFormatterBuilder.append(org.joda.time.format.PeriodPrinter,org.joda.time.format.PeriodParser)->(5250)org.joda.time.format.PeriodFormatterBuilder.append0(org.joda.time.format.PeriodPrinter,org.joda.time.format.PeriodParser)	6	X	X	X	X	X	X	95
(5252)org.joda.time.format.PeriodFormatterBuilder.appendPrefix(org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)->(1556)org.joda.time.format.PeriodFormatterBuilder$CompositeAffix.<init>(org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix,org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)	6	X	X	X	X	X	X	95
(5252)org.joda.time.format.PeriodFormatterBuilder.appendPrefix(org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)->(2597)java.lang.IllegalArgumentException.<init>()	6	X	X	X	X	X	X	95
(5253)org.joda.time.format.PeriodFormatterBuilder.appendPrefix(java.lang.String,java.lang.String)->(2597)java.lang.IllegalArgumentException.<init>()	6	X	X	X	X	X	X	95
(5253)org.joda.time.format.PeriodFormatterBuilder.appendPrefix(java.lang.String,java.lang.String)->(5189)org.joda.time.format.PeriodFormatterBuilder$PluralAffix.<init>(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(5253)org.joda.time.format.PeriodFormatterBuilder.appendPrefix(java.lang.String,java.lang.String)->(5252)org.joda.time.format.PeriodFormatterBuilder.appendPrefix(org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)	6	X	X	X	X	X	X	95
(5254)org.joda.time.format.PeriodFormatterBuilder.appendField(int)->(5257)org.joda.time.format.PeriodFormatterBuilder.appendField(int,int)	6	X	X	X	X	X	X	95
(5255)org.joda.time.format.PeriodFormatterBuilder.appendSecondsWithMillis()->(5254)org.joda.time.format.PeriodFormatterBuilder.appendField(int)	6	X	X	X	X	X	X	95
(5256)org.joda.time.format.PeriodFormatterBuilder.appendMillis3Digit()->(5257)org.joda.time.format.PeriodFormatterBuilder.appendField(int,int)	6	X	X	X	X	X	X	95
(5257)org.joda.time.format.PeriodFormatterBuilder.appendField(int,int)->(5250)org.joda.time.format.PeriodFormatterBuilder.append0(org.joda.time.format.PeriodPrinter,org.joda.time.format.PeriodParser)	6	X	X	X	X	X	X	95
(5259)org.joda.time.format.PeriodFormatterBuilder.appendSuffix(org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)->(1986)java.lang.IllegalStateException.<init>(java.lang.String)	6	X	X	X	X	X	X	95
(5259)org.joda.time.format.PeriodFormatterBuilder.appendSuffix(org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)->(5249)org.joda.time.format.PeriodFormatterBuilder.clearPrefix()	6	X	X	X	X	X	X	95
(5259)org.joda.time.format.PeriodFormatterBuilder.appendSuffix(org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)->(5260)org.joda.time.format.PeriodFormatterBuilder$FieldFormatter.<init>(org.joda.time.format.PeriodFormatterBuilder$FieldFormatter,org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)	6	X	X	X	X	X	X	95
(5259)org.joda.time.format.PeriodFormatterBuilder.appendSuffix(org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)->(5273)org.joda.time.format.PeriodFormatterBuilder$FieldFormatter.getFieldType()	6	X	X	X	X	X	X	95
(5260)org.joda.time.format.PeriodFormatterBuilder$FieldFormatter.<init>(org.joda.time.format.PeriodFormatterBuilder$FieldFormatter,org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)->(1556)org.joda.time.format.PeriodFormatterBuilder$CompositeAffix.<init>(org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix,org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)	6	X	X	X	X	X	X	95
(5260)org.joda.time.format.PeriodFormatterBuilder$FieldFormatter.<init>(org.joda.time.format.PeriodFormatterBuilder$FieldFormatter,org.joda.time.format.PeriodFormatterBuilder$PeriodFieldAffix)->(1800)java.lang.Object.<init>()	5	X	X	X	X	X		31
(5274)org.joda.time.format.PeriodFormatterBuilder.appendSeparatorIfFieldsBefore(java.lang.String)->(1475)org.joda.time.format.PeriodFormatterBuilder.appendSeparator(java.lang.String,java.lang.String,java.lang.String[],boolean,boolean)	6	X	X	X	X	X	X	95
(5275)org.joda.time.format.PeriodFormatterBuilder.appendSeparator(java.lang.String,java.lang.String)->(1475)org.joda.time.format.PeriodFormatterBuilder.appendSeparator(java.lang.String,java.lang.String,java.lang.String[],boolean,boolean)	6	X	X	X	X	X	X	95
(5295)org.joda.time.format.ISODateTimeFormat.<init>()->(1800)java.lang.Object.<init>()	6	X	X	X	X	X	X	95
(5378)org.joda.time.format.InternalParserDateTimeParser.<init>(org.joda.time.format.InternalParser)->(1800)java.lang.Object.<init>()	5	X	X	X	X	X		31
(5381)org.joda.time.format.InternalPrinterDateTimePrinter.<init>(org.joda.time.format.InternalPrinter)->(1800)java.lang.Object.<init>()	5	X	X	X	X	X		31
(5386)org.joda.time.format.PeriodFormatterBuilder$CompositeAffix.parse(java.lang.String,int)->(5386)org.joda.time.format.PeriodFormatterBuilder$CompositeAffix.parse(java.lang.String,int)	6	X	X	X	X	X	X	95
(5391)org.joda.time.format.DateTimeParserBucket.<init>(long,org.joda.time.Chronology,java.util.Locale)->(1544)org.joda.time.format.DateTimeParserBucket.<init>(long,org.joda.time.Chronology,java.util.Locale,java.lang.Integer,int)	6	X	X	X	X	X	X	95
(5392)org.joda.time.format.DateTimeParserBucket.<init>(long,org.joda.time.Chronology,java.util.Locale,java.lang.Integer)->(1544)org.joda.time.format.DateTimeParserBucket.<init>(long,org.joda.time.Chronology,java.util.Locale,java.lang.Integer,int)	6	X	X	X	X	X	X	95
(5397)org.joda.time.format.DateTimeParserBucket$SavedField.<init>()->(1800)java.lang.Object.<init>()	5	X	X	X	X	X		31
(5398)org.joda.time.format.DateTimeParserBucket.computeMillis()->(1549)org.joda.time.format.DateTimeParserBucket.computeMillis(boolean,java.lang.CharSequence)	6	X	X	X	X	X	X	95
(5399)org.joda.time.format.DateTimeParserBucket.computeMillis(boolean)->(1549)org.joda.time.format.DateTimeParserBucket.computeMillis(boolean,java.lang.CharSequence)	6	X	X	X	X	X	X	95
(5400)org.joda.time.format.DateTimeParserBucket$SavedField.set(long,boolean)->(4830)org.joda.time.DateTimeField.setExtended(long,int)	6	X	X	X	X	X	X	95
(5402)org.joda.time.format.DateTimeParserInternalParser.<init>(org.joda.time.format.DateTimeParser)->(1800)java.lang.Object.<init>()	5	X	X	X	X	X		31
(5405)org.joda.time.DateTimeUtils.<init>()->(1800)java.lang.Object.<init>()	6	X	X	X	X	X	X	95
(5411)org.joda.time.TimeOfDay.<init>(int,int,int,int)->(5416)org.joda.time.TimeOfDay.<init>(int,int,int,int,org.joda.time.Chronology)	6	X	X	X	X	X	X	95
(5412)org.joda.time.TimeOfDay.<init>()->(873)org.joda.time.base.BasePartial.<init>()	6	X	X	X	X	X	X	95
(5413)org.joda.time.TimeOfDay.<init>(org.joda.time.Chronology)->(874)org.joda.time.base.BasePartial.<init>(org.joda.time.Chronology)	6	X	X	X	X	X	X	95
(5414)org.joda.time.TimeOfDay.<init>(long)->(3264)org.joda.time.base.BasePartial.<init>(long)	6	X	X	X	X	X	X	95
(5415)org.joda.time.TimeOfDay.<init>(int,int)->(5416)org.joda.time.TimeOfDay.<init>(int,int,int,int,org.joda.time.Chronology)	6	X	X	X	X	X	X	95
(5417)org.joda.time.TimeOfDay.<init>(int,int,org.joda.time.Chronology)->(5416)org.joda.time.TimeOfDay.<init>(int,int,int,int,org.joda.time.Chronology)	6	X	X	X	X	X	X	95
(5418)org.joda.time.TimeOfDay.<init>(int,int,int)->(5416)org.joda.time.TimeOfDay.<init>(int,int,int,int,org.joda.time.Chronology)	6	X	X	X	X	X	X	95
(5419)org.joda.time.TimeOfDay.<init>(int,int,int,org.joda.time.Chronology)->(5416)org.joda.time.TimeOfDay.<init>(int,int,int,int,org.joda.time.Chronology)	6	X	X	X	X	X	X	95
(5421)org.joda.time.TimeOfDay.plus(org.joda.time.ReadablePeriod)->(1580)org.joda.time.TimeOfDay.withPeriodAdded(org.joda.time.ReadablePeriod,int)	6	X	X	X	X	X	X	95
(5422)org.joda.time.TimeOfDay.minus(org.joda.time.ReadablePeriod)->(1580)org.joda.time.TimeOfDay.withPeriodAdded(org.joda.time.ReadablePeriod,int)	6	X	X	X	X	X	X	95
(5423)org.joda.time.TimeOfDay.property(org.joda.time.DateTimeFieldType)->(1859)org.joda.time.TimeOfDay$Property.<init>(org.joda.time.TimeOfDay,int)	6	X	X	X	X	X	X	95
(5428)org.joda.time.TimeOfDay.toDateTimeToday()->(1590)org.joda.time.TimeOfDay.toDateTimeToday(org.joda.time.DateTimeZone)	6	X	X	X	X	X	X	95
(5429)org.joda.time.TimeOfDay.hourOfDay()->(1859)org.joda.time.TimeOfDay$Property.<init>(org.joda.time.TimeOfDay,int)	6	X	X	X	X	X	X	95
(5430)org.joda.time.TimeOfDay.minuteOfHour()->(1859)org.joda.time.TimeOfDay$Property.<init>(org.joda.time.TimeOfDay,int)	6	X	X	X	X	X	X	95
(5431)org.joda.time.TimeOfDay.secondOfMinute()->(1859)org.joda.time.TimeOfDay$Property.<init>(org.joda.time.TimeOfDay,int)	6	X	X	X	X	X	X	95
(5432)org.joda.time.TimeOfDay.millisOfSecond()->(1859)org.joda.time.TimeOfDay$Property.<init>(org.joda.time.TimeOfDay,int)	6	X	X	X	X	X	X	95
(11)org.joda.time.Interval.<init>(long,long,org.joda.time.DateTimeZone)->(12)org.joda.time.chrono.ISOChronology.<clinit>()	1	X						1
(12)org.joda.time.chrono.ISOChronology.<clinit>()->(12)org.joda.time.chrono.ISOChronology.<clinit>()	1	X						1
(12)org.joda.time.chrono.ISOChronology.<clinit>()->(97)org.joda.time.chrono.BasicChronology.<clinit>()	1	X						1
(12)org.joda.time.chrono.ISOChronology.<clinit>()->(100)org.joda.time.chrono.GregorianChronology.<clinit>()	1	X						1
(13)org.joda.time.chrono.ISOChronology.getInstance(org.joda.time.DateTimeZone)->(12)org.joda.time.chrono.ISOChronology.<clinit>()	1	X						1
(14)org.joda.time.Interval.overlap(org.joda.time.ReadableInterval)->(822)org.joda.time.base.AbstractInterval.overlaps(org.joda.time.ReadableInterval)	5	X	X	X		X	X	87
(22)org.joda.time.DateTimeUtils.currentTimeMillis()->(295)org.joda.time.DateTimeUtils$SystemMillisProvider.getMillis()	2	X				X		17
(22)org.joda.time.DateTimeUtils.currentTimeMillis()->(931)org.joda.time.DateTimeUtils$OffsetMillisProvider.getMillis()	1	X						1
(24)org.joda.time.DateTimeUtils.getInstantMillis(org.joda.time.ReadableInstant)->(2010)org.joda.time.Instant.getMillis()	1	X						1
(26)org.joda.time.Interval.withDurationAfterStart(org.joda.time.ReadableDuration)->(632)org.joda.time.chrono.BaseChronology.add(long,long,int)	2	X				X		17
(26)org.joda.time.Interval.withDurationAfterStart(org.joda.time.ReadableDuration)->(826)org.joda.time.base.AbstractInterval.toDurationMillis()	5	X	X	X		X	X	87
(28)org.joda.time.Interval.withDurationBeforeEnd(org.joda.time.ReadableDuration)->(632)org.joda.time.chrono.BaseChronology.add(long,long,int)	2	X				X		17
(28)org.joda.time.Interval.withDurationBeforeEnd(org.joda.time.ReadableDuration)->(826)org.joda.time.base.AbstractInterval.toDurationMillis()	5	X	X	X		X	X	87
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(633)org.joda.time.chrono.BaseChronology.millis()	2	X				X		17
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(638)org.joda.time.chrono.BaseChronology.seconds()	2	X				X		17
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(643)org.joda.time.chrono.BaseChronology.minutes()	2	X				X		17
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(648)org.joda.time.chrono.BaseChronology.hours()	2	X				X		17
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(653)org.joda.time.chrono.BaseChronology.halfdays()	2	X				X		17
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(660)org.joda.time.chrono.BaseChronology.days()	2	X				X		17
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(664)org.joda.time.chrono.BaseChronology.weeks()	2	X				X		17
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(666)org.joda.time.chrono.BaseChronology.weekyears()	2	X				X		17
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(670)org.joda.time.chrono.BaseChronology.months()	2	X				X		17
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(672)org.joda.time.chrono.BaseChronology.years()	2	X				X		17
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(676)org.joda.time.chrono.BaseChronology.centuries()	2	X				X		17
(29)org.joda.time.DurationFieldType$StandardDurationFieldType.getField(org.joda.time.Chronology)->(679)org.joda.time.chrono.BaseChronology.eras()	2	X				X		17
(30)org.joda.time.DateTimeUtils.getChronology(org.joda.time.Chronology)->(12)org.joda.time.chrono.ISOChronology.<clinit>()	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(68)org.joda.time.convert.AbstractConverter.getInstantMillis(java.lang.Object,org.joda.time.Chronology)	2	X				X		17
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(70)org.joda.time.convert.AbstractConverter.getChronology(java.lang.Object,org.joda.time.Chronology)	2	X				X		17
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(73)org.joda.time.convert.ReadableInstantConverter.getChronology(java.lang.Object,org.joda.time.Chronology)	2	X				X		17
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(75)org.joda.time.convert.StringConverter.getInstantMillis(java.lang.Object,org.joda.time.Chronology)	2	X				X		17
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(87)org.joda.time.convert.CalendarConverter.getChronology(java.lang.Object,org.joda.time.Chronology)	2	X				X		17
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(437)org.joda.time.DateTimeFieldType$StandardDateTimeFieldType.getField(org.joda.time.Chronology)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(529)org.joda.time.chrono.GJChronology$CutoverField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1736)org.joda.time.field.ZeroIsMaxDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1737)org.joda.time.chrono.BasicMonthOfYearDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1738)org.joda.time.chrono.GJYearOfEraDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1739)org.joda.time.field.OffsetDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1740)org.joda.time.field.RemainderDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1741)org.joda.time.chrono.BasicWeekyearDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1742)org.joda.time.chrono.GJEraDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1743)org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1744)org.joda.time.field.DelegatedDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1745)org.joda.time.field.UnsupportedDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1747)org.joda.time.chrono.ISOYearOfEraDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1748)org.joda.time.chrono.LimitChronology$LimitDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1749)org.joda.time.field.PreciseDurationDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1750)org.joda.time.chrono.ZonedChronology$ZonedDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1751)org.joda.time.chrono.BasicYearDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1752)org.joda.time.field.DividedDateTimeField.roundFloor(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1802)org.joda.time.convert.DateConverter.getInstantMillis(java.lang.Object,org.joda.time.Chronology)	2	X				X		17
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1803)org.joda.time.convert.LongConverter.getInstantMillis(java.lang.Object,org.joda.time.Chronology)	2	X				X		17
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1804)org.joda.time.convert.CalendarConverter.getInstantMillis(java.lang.Object,org.joda.time.Chronology)	2	X				X		17
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1805)org.joda.time.convert.ReadableInstantConverter.getInstantMillis(java.lang.Object,org.joda.time.Chronology)	2	X				X		17
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1806)org.joda.time.field.ZeroIsMaxDateTimeField.remainder(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1807)org.joda.time.chrono.BasicMonthOfYearDateTimeField.remainder(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1808)org.joda.time.field.BaseDateTimeField.remainder(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1809)org.joda.time.chrono.GJYearOfEraDateTimeField.remainder(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1810)org.joda.time.field.OffsetDateTimeField.remainder(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1811)org.joda.time.field.RemainderDateTimeField.remainder(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1812)org.joda.time.chrono.BasicWeekyearDateTimeField.remainder(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1813)org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField.remainder(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1814)org.joda.time.field.DelegatedDateTimeField.remainder(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1815)org.joda.time.field.UnsupportedDateTimeField.remainder(long)	1	X						1
(39)org.joda.time.DateTimeComparator.compare(java.lang.Object,java.lang.Object)->(1816)org.joda.time.chrono.ISOYearOfEraDateTimeField.remainder(long)	1	X						1
