Connection	matching	Soot(1)	OSA(2)	SPOON(4)	JCG(8)	WALA(16)	JDT(64)	IntersectionID
(3702)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.<init>()->(1856)org.argouml.cognitive.Critic.addTrigger(java.lang.String)	5	X	X	X		X	X	87
(3702)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.<init>()->(11032)org.argouml.cognitive.Critic.addSupportedDecision(org.argouml.cognitive.Decision)	5	X	X	X		X	X	87
(3702)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.<init>()->(11793)org.argouml.uml.cognitive.critics.CrUML.setupHeadAndDesc()	5	X	X	X		X	X	87
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(286)org.argouml.kernel.ProfileConfiguration.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(462)org.argouml.util.logging.SimpleTimer.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(977)org.argouml.ui.explorer.rules.GoProfileToCritics$1.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(987)org.argouml.ui.explorer.rules.GoCriticsToCritic$1.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(1073)org.argouml.ui.explorer.PerspectiveManager.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(1133)org.argouml.ui.explorer.TypeThenNameOrder.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(1166)org.argouml.ui.explorer.NameOrder.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(1438)org.argouml.ui.MyLocale.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(1659)org.argouml.cognitive.ResolvedCritic.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(1844)org.argouml.cognitive.ToDoList.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5227)org.argouml.uml.CommentEdge.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5410)org.argouml.ocl.ArgoAny.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5572)java.lang.StringBuilder.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6104)java.lang.StringBuffer.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6429)org.argouml.util.ItemUID.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6827)org.argouml.kernel.AbstractProjectMember.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7175)org.argouml.cognitive.Critic.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7176)org.argouml.ui.explorer.rules.AbstractPerspectiveRule.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7219)org.argouml.ui.PerspectiveSupport.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7226)org.argouml.profile.internal.ocl.uml14.HashBag.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7229)org.argouml.kernel.ProjectManager$3.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7268)org.argouml.cognitive.CompoundCritic.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7274)org.argouml.profile.Profile.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7275)java.net.URL.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7276)java.net.URI.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7283)org.argouml.cognitive.checklist.Checklist.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7311)org.argouml.uml.generator.Language.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7339)org.argouml.cognitive.ui.KnowledgeTypeNode.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7366)org.argouml.ui.PredicateMType.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7438)org.argouml.cognitive.ListSet.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7439)org.argouml.ui.explorer.rules.GoStereotypeToTagDefinition.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7468)org.argouml.cognitive.Designer.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7470)org.argouml.cognitive.ui.PriorityNode.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7475)org.argouml.cognitive.Decision.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7481)java.lang.Class.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7489)org.argouml.notation.NotationNameImpl.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7522)org.argouml.uml.reveng.ImportClassLoader.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7533)org.argouml.ui.explorer.ExplorerPerspective.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7549)org.argouml.profile.UserDefinedProfile.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7568)java.rmi.server.UID.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7601)org.argouml.uml.diagram.DiagramUndoManager$DiagramCommand.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7609)org.argouml.cognitive.checklist.CheckItem.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7631)java.beans.PropertyChangeEvent.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7643)java.io.File.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7652)org.argouml.cognitive.ToDoItem.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7700)org.argouml.uml.util.namespace.StringNamespace.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7713)java.lang.String.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7723)java.util.Locale.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7791)org.argouml.util.PredicateType.toString()	1	X						1
(3703)org.argouml.uml.cognitive.critics.CrInvalidJoinTriggerOrGuard.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7816)org.argouml.cognitive.Goal.toString()	1	X						1
(3705)org.argouml.uml.cognitive.critics.CrConstructorNeeded.<init>()->(1856)org.argouml.cognitive.Critic.addTrigger(java.lang.String)	5	X	X	X		X	X	87
(3705)org.argouml.uml.cognitive.critics.CrConstructorNeeded.<init>()->(11032)org.argouml.cognitive.Critic.addSupportedDecision(org.argouml.cognitive.Decision)	5	X	X	X		X	X	87
(3705)org.argouml.uml.cognitive.critics.CrConstructorNeeded.<init>()->(11034)org.argouml.cognitive.Critic.addKnowledgeType(java.lang.String)	5	X	X	X		X	X	87
(3705)org.argouml.uml.cognitive.critics.CrConstructorNeeded.<init>()->(11793)org.argouml.uml.cognitive.critics.CrUML.setupHeadAndDesc()	5	X	X	X		X	X	87
(3706)org.argouml.uml.cognitive.critics.CrConstructorNeeded.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5583)java.util.ArrayList.iterator()	1	X						1
(3706)org.argouml.uml.cognitive.critics.CrConstructorNeeded.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5586)org.argouml.cognitive.ListSet.iterator()	1	X						1
(3706)org.argouml.uml.cognitive.critics.CrConstructorNeeded.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5588)java.util.Vector.iterator()	1	X						1
(3706)org.argouml.uml.cognitive.critics.CrConstructorNeeded.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5590)org.argouml.kernel.MemberList.iterator()	1	X						1
(3706)org.argouml.uml.cognitive.critics.CrConstructorNeeded.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5658)org.argouml.util.EnumerationIterator.hasNext()	1	X						1
(3706)org.argouml.uml.cognitive.critics.CrConstructorNeeded.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5686)org.argouml.util.EnumerationIterator.next()	1	X						1
(3706)org.argouml.uml.cognitive.critics.CrConstructorNeeded.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5768)org.argouml.util.SingleElementIterator.next()	1	X						1
(3707)org.argouml.uml.cognitive.critics.CrConstructorNeeded.initWizard(org.argouml.cognitive.critics.Wizard)->(3905)org.argouml.uml.cognitive.UMLToDoItem.getOffenders()	2	X				X		17
(3707)org.argouml.uml.cognitive.critics.CrConstructorNeeded.initWizard(org.argouml.cognitive.critics.Wizard)->(12712)org.argouml.uml.cognitive.critics.UMLWizard.setSuggestion(java.lang.String)	5	X	X	X		X	X	87
(3708)org.argouml.uml.cognitive.critics.CrAttrNameConflict.<init>()->(1856)org.argouml.cognitive.Critic.addTrigger(java.lang.String)	5	X	X	X		X	X	87
(3708)org.argouml.uml.cognitive.critics.CrAttrNameConflict.<init>()->(11032)org.argouml.cognitive.Critic.addSupportedDecision(org.argouml.cognitive.Decision)	5	X	X	X		X	X	87
(3708)org.argouml.uml.cognitive.critics.CrAttrNameConflict.<init>()->(11035)org.argouml.cognitive.Critic.setKnowledgeTypes(java.lang.String)	5	X	X	X		X	X	87
(3708)org.argouml.uml.cognitive.critics.CrAttrNameConflict.<init>()->(11793)org.argouml.uml.cognitive.critics.CrUML.setupHeadAndDesc()	5	X	X	X		X	X	87
(3709)org.argouml.uml.cognitive.critics.CrAttrNameConflict.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5583)java.util.ArrayList.iterator()	1	X						1
(3709)org.argouml.uml.cognitive.critics.CrAttrNameConflict.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5586)org.argouml.cognitive.ListSet.iterator()	1	X						1
(3709)org.argouml.uml.cognitive.critics.CrAttrNameConflict.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5588)java.util.Vector.iterator()	1	X						1
(3709)org.argouml.uml.cognitive.critics.CrAttrNameConflict.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5590)org.argouml.kernel.MemberList.iterator()	1	X						1
(3709)org.argouml.uml.cognitive.critics.CrAttrNameConflict.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5658)org.argouml.util.EnumerationIterator.hasNext()	1	X						1
(3709)org.argouml.uml.cognitive.critics.CrAttrNameConflict.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5686)org.argouml.util.EnumerationIterator.next()	1	X						1
(3709)org.argouml.uml.cognitive.critics.CrAttrNameConflict.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5768)org.argouml.util.SingleElementIterator.next()	1	X						1
(3709)org.argouml.uml.cognitive.critics.CrAttrNameConflict.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5952)java.util.ArrayList.add(java.lang.Object)	2	X				X		17
(3709)org.argouml.uml.cognitive.critics.CrAttrNameConflict.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6084)java.util.ArrayList.contains(java.lang.Object)	2	X				X		17
(3712)org.argouml.uml.cognitive.critics.CrMultipleAgg.<init>()->(1856)org.argouml.cognitive.Critic.addTrigger(java.lang.String)	5	X	X	X		X	X	87
(3712)org.argouml.uml.cognitive.critics.CrMultipleAgg.<init>()->(11032)org.argouml.cognitive.Critic.addSupportedDecision(org.argouml.cognitive.Decision)	5	X	X	X		X	X	87
(3712)org.argouml.uml.cognitive.critics.CrMultipleAgg.<init>()->(11035)org.argouml.cognitive.Critic.setKnowledgeTypes(java.lang.String)	5	X	X	X		X	X	87
(3712)org.argouml.uml.cognitive.critics.CrMultipleAgg.<init>()->(11793)org.argouml.uml.cognitive.critics.CrUML.setupHeadAndDesc()	5	X	X	X		X	X	87
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5583)java.util.ArrayList.iterator()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5586)org.argouml.cognitive.ListSet.iterator()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5588)java.util.Vector.iterator()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5590)org.argouml.kernel.MemberList.iterator()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5658)org.argouml.util.EnumerationIterator.hasNext()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5686)org.argouml.util.EnumerationIterator.next()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5768)org.argouml.util.SingleElementIterator.next()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6203)java.util.Vector.size()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6205)java.util.ArrayList.size()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6211)org.argouml.kernel.MemberList.size()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6215)java.util.LinkedList.size()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6220)org.argouml.cognitive.ListSet.size()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6294)java.util.TreeSet.size()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6328)org.argouml.profile.internal.ocl.uml14.HashBag.size()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6383)java.util.TreeSet.iterator()	1	X						1
(3713)org.argouml.uml.cognitive.critics.CrMultipleAgg.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6421)org.argouml.profile.internal.ocl.uml14.HashBag.iterator()	1	X						1
(3715)org.argouml.uml.cognitive.critics.CrNoTransitions.<init>()->(1856)org.argouml.cognitive.Critic.addTrigger(java.lang.String)	5	X	X	X		X	X	87
(3715)org.argouml.uml.cognitive.critics.CrNoTransitions.<init>()->(11032)org.argouml.cognitive.Critic.addSupportedDecision(org.argouml.cognitive.Decision)	5	X	X	X		X	X	87
(3715)org.argouml.uml.cognitive.critics.CrNoTransitions.<init>()->(11035)org.argouml.cognitive.Critic.setKnowledgeTypes(java.lang.String)	5	X	X	X		X	X	87
(3715)org.argouml.uml.cognitive.critics.CrNoTransitions.<init>()->(11793)org.argouml.uml.cognitive.critics.CrUML.setupHeadAndDesc()	5	X	X	X		X	X	87
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(2656)org.argouml.profile.internal.ocl.uml14.OclEnumLiteral.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5985)java.lang.String.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6128)org.argouml.application.events.ArgoEventPump$Pair.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6203)java.util.Vector.size()	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6205)java.util.ArrayList.size()	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6211)org.argouml.kernel.MemberList.size()	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6215)java.util.LinkedList.size()	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6220)org.argouml.cognitive.ListSet.size()	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6294)java.util.TreeSet.size()	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6328)org.argouml.profile.internal.ocl.uml14.HashBag.size()	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7889)org.argouml.profile.internal.ocl.uml14.HashBag.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7916)java.net.URL.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(7957)java.io.File.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(8022)org.argouml.cognitive.ListSet.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(8038)org.argouml.cognitive.Decision.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(8122)org.argouml.cognitive.checklist.CheckItem.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(8141)org.argouml.cognitive.ToDoItem.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(8170)org.argouml.uml.util.namespace.StringNamespace.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(8181)java.util.Locale.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(8230)org.argouml.ocl.ArgoAny.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(8240)org.argouml.cognitive.Goal.equals(java.lang.Object)	1	X						1
(3716)org.argouml.uml.cognitive.critics.CrNoTransitions.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(8241)org.argouml.cognitive.ResolvedCritic.equals(java.lang.Object)	1	X						1
(3718)org.argouml.uml.cognitive.critics.CrUselessInterface.<init>()->(1856)org.argouml.cognitive.Critic.addTrigger(java.lang.String)	5	X	X	X		X	X	87
(3718)org.argouml.uml.cognitive.critics.CrUselessInterface.<init>()->(11032)org.argouml.cognitive.Critic.addSupportedDecision(org.argouml.cognitive.Decision)	5	X	X	X		X	X	87
(3718)org.argouml.uml.cognitive.critics.CrUselessInterface.<init>()->(11033)org.argouml.cognitive.Critic.addSupportedGoal(org.argouml.cognitive.Goal)	5	X	X	X		X	X	87
(3718)org.argouml.uml.cognitive.critics.CrUselessInterface.<init>()->(11035)org.argouml.cognitive.Critic.setKnowledgeTypes(java.lang.String)	5	X	X	X		X	X	87
(3718)org.argouml.uml.cognitive.critics.CrUselessInterface.<init>()->(11793)org.argouml.uml.cognitive.critics.CrUML.setupHeadAndDesc()	5	X	X	X		X	X	87
(3719)org.argouml.uml.cognitive.critics.CrUselessInterface.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5583)java.util.ArrayList.iterator()	1	X						1
(3719)org.argouml.uml.cognitive.critics.CrUselessInterface.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5586)org.argouml.cognitive.ListSet.iterator()	1	X						1
(3719)org.argouml.uml.cognitive.critics.CrUselessInterface.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5588)java.util.Vector.iterator()	1	X						1
(3719)org.argouml.uml.cognitive.critics.CrUselessInterface.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5590)org.argouml.kernel.MemberList.iterator()	1	X						1
(3719)org.argouml.uml.cognitive.critics.CrUselessInterface.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5658)org.argouml.util.EnumerationIterator.hasNext()	1	X						1
(3719)org.argouml.uml.cognitive.critics.CrUselessInterface.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5686)org.argouml.util.EnumerationIterator.next()	1	X						1
(3719)org.argouml.uml.cognitive.critics.CrUselessInterface.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(5768)org.argouml.util.SingleElementIterator.next()	1	X						1
(3719)org.argouml.uml.cognitive.critics.CrUselessInterface.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6383)java.util.TreeSet.iterator()	1	X						1
(3719)org.argouml.uml.cognitive.critics.CrUselessInterface.predicate2(java.lang.Object,org.argouml.cognitive.Designer)->(6421)org.argouml.profile.internal.ocl.uml14.HashBag.iterator()	1	X						1
(3721)org.argouml.uml.cognitive.critics.CrNoOperations.<init>()->(1856)org.argouml.cognitive.Critic.addTrigger(java.lang.String)	5	X	X	X		X	X	87
(3721)org.argouml.uml.cognitive.critics.CrNoOperations.<init>()->(11032)org.argouml.cognitive.Critic.addSupportedDecision(org.argouml.cognitive.Decision)	5	X	X	X		X	X	87
(3721)org.argouml.uml.cognitive.critics.CrNoOperations.<init>()->(11035)org.argouml.cognitive.Critic.setKnowledgeTypes(java.lang.String)	5	X	X	X		X	X	87
(3721)org.argouml.uml.cognitive.critics.CrNoOperations.<init>()->(11793)org.argouml.uml.cognitive.critics.CrUML.setupHeadAndDesc()	5	X	X	X		X	X	87
(3724)org.argouml.uml.cognitive.critics.CrNoOperations.findInstanceOperationInInherited(java.lang.Object,int)->(5583)java.util.ArrayList.iterator()	1	X						1
(3724)org.argouml.uml.cognitive.critics.CrNoOperations.findInstanceOperationInInherited(java.lang.Object,int)->(5586)org.argouml.cognitive.ListSet.iterator()	1	X						1
(3724)org.argouml.uml.cognitive.critics.CrNoOperations.findInstanceOperationInInherited(java.lang.Object,int)->(5588)java.util.Vector.iterator()	1	X						1
(3724)org.argouml.uml.cognitive.critics.CrNoOperations.findInstanceOperationInInherited(java.lang.Object,int)->(5590)org.argouml.kernel.MemberList.iterator()	1	X						1
(3724)org.argouml.uml.cognitive.critics.CrNoOperations.findInstanceOperationInInherited(java.lang.Object,int)->(5658)org.argouml.util.EnumerationIterator.hasNext()	1	X						1
