Connection	matching	Soot(1)	OSA(2)	SPOON(4)	JCG(8)	WALA(16)	JDT(64)	IntersectionID
(55)automata.fsa.FSAStepWithClosureSimulator.stepConfiguration(automata.Configuration)->(2547)automata.fsa.FSAConfiguration.getInput()	5	X	X	X	X		X	79
(56)automata.fsa.FSATransition.getDescription()->(1928)java.lang.String.length()	6	X	X	X	X	X	X	95
(56)automata.fsa.FSATransition.getDescription()->(2212)gui.environment.Profile.getEmptyString()	6	X	X	X	X	X	X	95
(56)automata.fsa.FSATransition.getDescription()->(2527)automata.fsa.FSATransition.getLabel()	6	X	X	X	X	X	X	95
(57)automata.fsa.FSATransition.toString()->(2519)automata.Transition.toString()	6	X	X	X	X	X	X	95
(57)automata.fsa.FSATransition.toString()->(2527)automata.fsa.FSATransition.getLabel()	6	X	X	X	X	X	X	95
(59)automata.fsa.Minimizer.getString(automata.State[])->(2273)automata.State.getID()	6	X	X	X	X	X	X	95
(59)automata.fsa.Minimizer.getString(automata.State[])->(2471)java.lang.StringBuffer.<init>()	6	X	X	X	X	X	X	95
(59)automata.fsa.Minimizer.getString(automata.State[])->(2473)java.lang.StringBuffer.append(java.lang.String)	6	X	X	X	X	X	X	95
(59)automata.fsa.Minimizer.getString(automata.State[])->(2475)java.lang.StringBuffer.toString()	6	X	X	X	X	X	X	95
(61)automata.fsa.Minimizer.getGroupsFromGroupOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(1923)java.lang.String.equals(java.lang.Object)	5	X	X	X	X		X	79
(61)automata.fsa.Minimizer.getGroupsFromGroupOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2206)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(61)automata.fsa.Minimizer.getGroupsFromGroupOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2209)java.util.ArrayList.add(java.lang.Object)	6	X	X	X	X	X	X	95
(61)automata.fsa.Minimizer.getGroupsFromGroupOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2220)java.util.ArrayList.contains(java.lang.Object)	6	X	X	X	X	X	X	95
(61)automata.fsa.Minimizer.getGroupsFromGroupOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2222)automata.Automaton.getTransitionsFromState(automata.State)	6	X	X	X	X	X	X	95
(61)automata.fsa.Minimizer.getGroupsFromGroupOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2227)automata.Transition.getToState()	5	X	X	X	X		X	79
(61)automata.fsa.Minimizer.getGroupsFromGroupOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2307)java.io.PrintStream.println(java.lang.String)	6	X	X	X	X	X	X	95
(61)automata.fsa.Minimizer.getGroupsFromGroupOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2527)automata.fsa.FSATransition.getLabel()	5	X	X	X	X		X	79
(61)automata.fsa.Minimizer.getGroupsFromGroupOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2698)automata.fsa.Minimizer.getGroupForState(automata.State,javax.swing.tree.DefaultTreeModel)	6	X	X	X	X	X	X	95
(61)automata.fsa.Minimizer.getGroupsFromGroupOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2700)automata.State.getAutomaton()	5	X	X	X	X		X	79
(62)automata.fsa.Minimizer.splitOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(69)automata.fsa.Minimizer.getLeaves(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode)	6	X	X	X	X	X	X	95
(62)automata.fsa.Minimizer.splitOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2206)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(62)automata.fsa.Minimizer.splitOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2209)java.util.ArrayList.add(java.lang.Object)	6	X	X	X	X	X	X	95
(62)automata.fsa.Minimizer.splitOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2210)java.util.ArrayList.toArray(java.lang.Object[])	6	X	X	X	X	X	X	95
(62)automata.fsa.Minimizer.splitOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2221)java.util.ArrayList.size()	6	X	X	X	X	X	X	95
(62)automata.fsa.Minimizer.splitOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2494)java.util.ArrayList.iterator()	6	X	X	X	X	X	X	95
(62)automata.fsa.Minimizer.splitOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2699)automata.fsa.Minimizer.stateGoesToGroupOnTerminal(automata.State,automata.State[],java.lang.String,automata.Automaton)	6	X	X	X	X	X	X	95
(64)automata.fsa.Minimizer.getMinimizeableAutomaton(automata.Automaton)->(23)automata.UnreachableStatesDetector.getUnreachableStates()	6	X	X	X	X	X	X	95
(64)automata.fsa.Minimizer.getMinimizeableAutomaton(automata.Automaton)->(49)automata.fsa.FSALabelHandler.removeMultipleCharacterLabelsFromAutomaton(automata.Automaton)	6	X	X	X	X	X	X	95
(64)automata.fsa.Minimizer.getMinimizeableAutomaton(automata.Automaton)->(2279)automata.UnreachableStatesDetector.<init>(automata.Automaton)	6	X	X	X	X	X	X	95
(64)automata.fsa.Minimizer.getMinimizeableAutomaton(automata.Automaton)->(2457)automata.Automaton.removeState(automata.State)	6	X	X	X	X	X	X	95
(64)automata.fsa.Minimizer.getMinimizeableAutomaton(automata.Automaton)->(2708)automata.fsa.Minimizer.addTrapState(automata.Automaton)	6	X	X	X	X	X	X	95
(64)automata.fsa.Minimizer.getMinimizeableAutomaton(automata.Automaton)->(2709)automata.AutomatonChecker.<init>()	6	X	X	X	X	X	X	95
(64)automata.fsa.Minimizer.getMinimizeableAutomaton(automata.Automaton)->(2710)automata.AutomatonChecker.isNFA(automata.Automaton)	6	X	X	X	X	X	X	95
(66)automata.fsa.Minimizer.getInitializedTree(automata.Automaton)->(30)automata.Automaton.getStates()	6	X	X	X	X	X	X	95
(66)automata.fsa.Minimizer.getInitializedTree(automata.Automaton)->(2206)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(66)automata.fsa.Minimizer.getInitializedTree(automata.Automaton)->(2209)java.util.ArrayList.add(java.lang.Object)	6	X	X	X	X	X	X	95
(66)automata.fsa.Minimizer.getInitializedTree(automata.Automaton)->(2210)java.util.ArrayList.toArray(java.lang.Object[])	6	X	X	X	X	X	X	95
(66)automata.fsa.Minimizer.getInitializedTree(automata.Automaton)->(2466)automata.Automaton.getFinalStates()	6	X	X	X	X	X	X	95
(66)automata.fsa.Minimizer.getInitializedTree(automata.Automaton)->(2467)automata.Automaton.isFinalState(automata.State)	6	X	X	X	X	X	X	95
(67)automata.fsa.Minimizer.getDistinguishableGroupsTree(automata.Automaton)->(62)automata.fsa.Minimizer.splitOnTerminal(automata.State[],java.lang.String,automata.Automaton,javax.swing.tree.DefaultTreeModel)	6	X	X	X	X	X	X	95
(67)automata.fsa.Minimizer.getDistinguishableGroupsTree(automata.Automaton)->(66)automata.fsa.Minimizer.getInitializedTree(automata.Automaton)	6	X	X	X	X	X	X	95
(67)automata.fsa.Minimizer.getDistinguishableGroupsTree(automata.Automaton)->(2206)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(67)automata.fsa.Minimizer.getDistinguishableGroupsTree(automata.Automaton)->(2654)java.util.ArrayList.addAll(java.util.Collection)	6	X	X	X	X	X	X	95
(67)automata.fsa.Minimizer.getDistinguishableGroupsTree(automata.Automaton)->(2692)automata.fsa.Minimizer.getTerminalToSplit(automata.State[],automata.Automaton,javax.swing.tree.DefaultTreeModel)	6	X	X	X	X	X	X	95
(67)automata.fsa.Minimizer.getDistinguishableGroupsTree(automata.Automaton)->(2696)automata.fsa.Minimizer.getDistinguishableGroup(automata.Automaton,javax.swing.tree.DefaultTreeModel)	6	X	X	X	X	X	X	95
(67)automata.fsa.Minimizer.getDistinguishableGroupsTree(automata.Automaton)->(2701)automata.fsa.Minimizer.getTreeNodeForObject(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode,automata.State[])	6	X	X	X	X	X	X	95
(67)automata.fsa.Minimizer.getDistinguishableGroupsTree(automata.Automaton)->(2705)automata.fsa.Minimizer.isMinimized(automata.Automaton,javax.swing.tree.DefaultTreeModel)	6	X	X	X	X	X	X	95
(67)automata.fsa.Minimizer.getDistinguishableGroupsTree(automata.Automaton)->(2716)automata.fsa.Minimizer.addChildrenToParent(java.util.ArrayList,automata.fsa.MinimizeTreeNode,javax.swing.tree.DefaultTreeModel)	6	X	X	X	X	X	X	95
(68)automata.fsa.Minimizer.getTransitionsForState(automata.State,automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2206)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(68)automata.fsa.Minimizer.getTransitionsForState(automata.State,automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2209)java.util.ArrayList.add(java.lang.Object)	6	X	X	X	X	X	X	95
(68)automata.fsa.Minimizer.getTransitionsForState(automata.State,automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2222)automata.Automaton.getTransitionsFromState(automata.State)	6	X	X	X	X	X	X	95
(68)automata.fsa.Minimizer.getTransitionsForState(automata.State,automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2527)automata.fsa.FSATransition.getLabel()	5	X	X	X	X		X	79
(68)automata.fsa.Minimizer.getTransitionsForState(automata.State,automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2535)automata.fsa.FSATransition.<init>(automata.State,automata.State,java.lang.String)	6	X	X	X	X	X	X	95
(68)automata.fsa.Minimizer.getTransitionsForState(automata.State,automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2698)automata.fsa.Minimizer.getGroupForState(automata.State,javax.swing.tree.DefaultTreeModel)	6	X	X	X	X	X	X	95
(68)automata.fsa.Minimizer.getTransitionsForState(automata.State,automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2721)automata.fsa.Minimizer.getGroupMappedToState(automata.State)	6	X	X	X	X	X	X	95
(68)automata.fsa.Minimizer.getTransitionsForState(automata.State,automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2723)automata.fsa.Minimizer.containsTrapState(automata.State[])	6	X	X	X	X	X	X	95
(68)automata.fsa.Minimizer.getTransitionsForState(automata.State,automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2724)automata.fsa.Minimizer.getStateMappedToGroup(automata.State[],automata.Automaton)	6	X	X	X	X	X	X	95
(69)automata.fsa.Minimizer.getLeaves(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode)->(69)automata.fsa.Minimizer.getLeaves(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode)	6	X	X	X	X	X	X	95
(69)automata.fsa.Minimizer.getLeaves(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode)->(2206)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(69)automata.fsa.Minimizer.getLeaves(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode)->(2209)java.util.ArrayList.add(java.lang.Object)	6	X	X	X	X	X	X	95
(69)automata.fsa.Minimizer.getLeaves(javax.swing.tree.DefaultTreeModel,automata.fsa.MinimizeTreeNode)->(2654)java.util.ArrayList.addAll(java.util.Collection)	6	X	X	X	X	X	X	95
(70)automata.fsa.Minimizer.getMinimumDfa(automata.Automaton,javax.swing.tree.DefaultTreeModel)->(68)automata.fsa.Minimizer.getTransitionsForState(automata.State,automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)	6	X	X	X	X	X	X	95
(70)automata.fsa.Minimizer.getMinimumDfa(automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2206)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(70)automata.fsa.Minimizer.getMinimumDfa(automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2494)java.util.ArrayList.iterator()	6	X	X	X	X	X	X	95
(70)automata.fsa.Minimizer.getMinimumDfa(automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2654)java.util.ArrayList.addAll(java.util.Collection)	6	X	X	X	X	X	X	95
(70)automata.fsa.Minimizer.getMinimumDfa(automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2685)automata.fsa.FiniteStateAutomaton.<init>()	6	X	X	X	X	X	X	95
(70)automata.fsa.Minimizer.getMinimumDfa(automata.Automaton,javax.swing.tree.DefaultTreeModel)->(2722)automata.fsa.Minimizer.createStatesForMinimumDfa(automata.Automaton,automata.Automaton,javax.swing.tree.DefaultTreeModel)	6	X	X	X	X	X	X	95
(71)automata.fsa.NFAToDFA.createInitialState(automata.Automaton,automata.Automaton)->(13)automata.ClosureTaker.getClosure(automata.State,automata.Automaton)	6	X	X	X	X	X	X	95
(71)automata.fsa.NFAToDFA.createInitialState(automata.Automaton,automata.Automaton)->(2285)automata.Automaton.getInitialState()	6	X	X	X	X	X	X	95
(71)automata.fsa.NFAToDFA.createInitialState(automata.Automaton,automata.Automaton)->(2311)automata.Automaton.setInitialState(automata.State)	6	X	X	X	X	X	X	95
(71)automata.fsa.NFAToDFA.createInitialState(automata.Automaton,automata.Automaton)->(2727)automata.fsa.NFAToDFA.createStateWithStates(automata.Automaton,automata.State[],automata.Automaton)	6	X	X	X	X	X	X	95
(72)automata.fsa.NFAToDFA.getStatesForState(automata.State,automata.Automaton)->(73)java.lang.Integer.parseInt(java.lang.String)	6	X	X	X	X	X	X	95
(72)automata.fsa.NFAToDFA.getStatesForState(automata.State,automata.Automaton)->(2206)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(72)automata.fsa.NFAToDFA.getStatesForState(automata.State,automata.Automaton)->(2209)java.util.ArrayList.add(java.lang.Object)	6	X	X	X	X	X	X	95
(72)automata.fsa.NFAToDFA.getStatesForState(automata.State,automata.Automaton)->(2210)java.util.ArrayList.toArray(java.lang.Object[])	6	X	X	X	X	X	X	95
(72)automata.fsa.NFAToDFA.getStatesForState(automata.State,automata.Automaton)->(2317)automata.State.getLabel()	6	X	X	X	X	X	X	95
(72)automata.fsa.NFAToDFA.getStatesForState(automata.State,automata.Automaton)->(2452)automata.Automaton.getStateWithID(int)	6	X	X	X	X	X	X	95
(72)automata.fsa.NFAToDFA.getStatesForState(automata.State,automata.Automaton)->(2729)java.util.StringTokenizer.<init>(java.lang.String,java.lang.String)	6	X	X	X	X	X	X	95
(72)automata.fsa.NFAToDFA.getStatesForState(automata.State,automata.Automaton)->(2730)java.util.StringTokenizer.nextToken()	6	X	X	X	X	X	X	95
(72)automata.fsa.NFAToDFA.getStatesForState(automata.State,automata.Automaton)->(2731)java.util.StringTokenizer.hasMoreTokens()	6	X	X	X	X	X	X	95
(74)automata.fsa.NFAToDFA.getStringForStates(automata.State[])->(2273)automata.State.getID()	6	X	X	X	X	X	X	95
(74)automata.fsa.NFAToDFA.getStringForStates(automata.State[])->(2471)java.lang.StringBuffer.<init>()	6	X	X	X	X	X	X	95
(74)automata.fsa.NFAToDFA.getStringForStates(automata.State[])->(2473)java.lang.StringBuffer.append(java.lang.String)	6	X	X	X	X	X	X	95
(74)automata.fsa.NFAToDFA.getStringForStates(automata.State[])->(2475)java.lang.StringBuffer.toString()	6	X	X	X	X	X	X	95
(75)automata.fsa.NFAToDFA.getStatesOnTerminal(java.lang.String,automata.State[],automata.Automaton)->(13)automata.ClosureTaker.getClosure(automata.State,automata.Automaton)	5	X	X	X	X		X	79
(75)automata.fsa.NFAToDFA.getStatesOnTerminal(java.lang.String,automata.State[],automata.Automaton)->(1923)java.lang.String.equals(java.lang.Object)	5	X	X	X	X		X	79
(75)automata.fsa.NFAToDFA.getStatesOnTerminal(java.lang.String,automata.State[],automata.Automaton)->(2206)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(75)automata.fsa.NFAToDFA.getStatesOnTerminal(java.lang.String,automata.State[],automata.Automaton)->(2209)java.util.ArrayList.add(java.lang.Object)	6	X	X	X	X	X	X	95
(75)automata.fsa.NFAToDFA.getStatesOnTerminal(java.lang.String,automata.State[],automata.Automaton)->(2210)java.util.ArrayList.toArray(java.lang.Object[])	6	X	X	X	X	X	X	95
(75)automata.fsa.NFAToDFA.getStatesOnTerminal(java.lang.String,automata.State[],automata.Automaton)->(2220)java.util.ArrayList.contains(java.lang.Object)	6	X	X	X	X	X	X	95
(75)automata.fsa.NFAToDFA.getStatesOnTerminal(java.lang.String,automata.State[],automata.Automaton)->(2222)automata.Automaton.getTransitionsFromState(automata.State)	6	X	X	X	X	X	X	95
(75)automata.fsa.NFAToDFA.getStatesOnTerminal(java.lang.String,automata.State[],automata.Automaton)->(2527)automata.fsa.FSATransition.getLabel()	5	X	X	X	X		X	79
(76)automata.fsa.NFAToDFA.containSameStates(automata.State[],automata.State[])->(31)java.util.Arrays.sort(java.lang.Object[],java.util.Comparator)	6	X	X	X	X	X	X	95
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(72)automata.fsa.NFAToDFA.getStatesForState(automata.State,automata.Automaton)	6	X	X	X	X	X	X	95
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(75)automata.fsa.NFAToDFA.getStatesOnTerminal(java.lang.String,automata.State[],automata.Automaton)	6	X	X	X	X	X	X	95
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(2206)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(2209)java.util.ArrayList.add(java.lang.Object)	6	X	X	X	X	X	X	95
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(2312)automata.Automaton.addTransition(automata.Transition)	6	X	X	X	X	X	X	95
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(2535)automata.fsa.FSATransition.<init>(automata.State,automata.State,java.lang.String)	6	X	X	X	X	X	X	95
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(2693)automata.fsa.FSAAlphabetRetriever.<init>()	6	X	X	X	X	X	X	95
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(2727)automata.fsa.NFAToDFA.createStateWithStates(automata.Automaton,automata.State[],automata.Automaton)	6	X	X	X	X	X	X	95
(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)->(2732)automata.fsa.NFAToDFA.getStateForStates(automata.State[],automata.Automaton,automata.Automaton)	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(25)automata.Automaton.clone()	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(49)automata.fsa.FSALabelHandler.removeMultipleCharacterLabelsFromAutomaton(automata.Automaton)	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(71)automata.fsa.NFAToDFA.createInitialState(automata.Automaton,automata.Automaton)	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(77)automata.fsa.NFAToDFA.expandState(automata.State,automata.Automaton,automata.Automaton)	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(79)automata.fsa.FSALabelHandler.hasMultipleCharacterLabels(automata.Automaton)	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(2206)java.util.ArrayList.<init>()	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(2209)java.util.ArrayList.add(java.lang.Object)	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(2494)java.util.ArrayList.iterator()	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(2654)java.util.ArrayList.addAll(java.util.Collection)	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(2685)automata.fsa.FiniteStateAutomaton.<init>()	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(2709)automata.AutomatonChecker.<init>()	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(2710)automata.AutomatonChecker.isNFA(automata.Automaton)	6	X	X	X	X	X	X	95
(78)automata.fsa.NFAToDFA.convertToDFA(automata.Automaton)->(2733)java.util.ArrayList.isEmpty()	6	X	X	X	X	X	X	95
(79)automata.fsa.FSALabelHandler.hasMultipleCharacterLabels(automata.Automaton)->(1928)java.lang.String.length()	5	X	X	X	X		X	79
